user_id,exercise_id,age,weight,fitness_level,prescribed_reps,completed_reps,prescribed_weight,actual_weight,rpe,was_skipped,fatigue_score,days_since_last_worked,energy_level
5,1389,37,64.74270923741088,Intermediate,8,4,0.0,0.0,9,False,0.36033449619276714,4,5
5,1271,37,64.74270923741088,Intermediate,8,7,0.0,0.0,7,False,0.0,6,5
5,2262,37,64.74270923741088,Intermediate,7,0,0.0,0.0,0,True,0.811819070028625,1,8
5,1899,37,64.74270923741088,Intermediate,10,8,36.64570380863657,32.67797995527581,8,False,0.4579554289861628,4,5
5,733,37,64.74270923741088,Intermediate,12,10,37.285999605440864,5.122546113678961,7,False,0.15592391736623223,7,8
5,615,37,64.74270923741088,Intermediate,10,8,0.0,0.0,9,False,0.6783212050250826,2,6
5,2373,37,64.74270923741088,Intermediate,11,6,0.0,0.0,9,False,0.9153041645012031,1,6
5,524,37,64.74270923741088,Intermediate,8,7,0.0,0.0,7,False,1.0,0,9
5,345,37,64.74270923741088,Intermediate,9,7,0.0,0.0,8,False,0.6229347586334028,3,5
5,427,37,64.74270923741088,Intermediate,10,8,0.0,0.0,8,False,0.1711175936300527,6,5
5,539,37,64.74270923741088,Intermediate,13,11,0.0,0.0,7,False,1.0,0,4
5,1829,37,64.74270923741088,Intermediate,9,0,8.516856286772212,9.052844993505921,0,True,0.06863312052572644,6,4
5,2902,37,64.74270923741088,Intermediate,12,11,0.0,0.0,8,False,0.5068804120022565,2,4
5,1818,37,64.74270923741088,Intermediate,10,8,43.34459748319353,8.949512347454824,9,False,0.678779963312298,2,7
5,2308,37,64.74270923741088,Intermediate,14,11,0.0,0.0,7,False,0.4086304425182438,4,5
5,2207,37,64.74270923741088,Intermediate,10,7,0.0,0.0,7,False,0.4532232625524002,4,6
5,504,37,64.74270923741088,Intermediate,14,12,0.0,0.0,8,False,0.41635618760814874,5,9
5,472,37,64.74270923741088,Intermediate,10,9,0.0,0.0,6,False,0.6008351572850656,3,7
5,2590,37,64.74270923741088,Intermediate,7,4,19.58284095883934,1.4760063298162485,9,False,0.25586009905996426,5,9
5,1593,37,64.74270923741088,Intermediate,13,10,0.0,0.0,9,False,0.5940598671399099,2,9
5,890,37,64.74270923741088,Intermediate,8,7,46.915014929871504,16.439541182790713,8,False,0.2979133974779049,4,6
5,2641,37,64.74270923741088,Intermediate,14,9,14.685647580501938,5.238351061245755,8,False,0.03048959355912378,7,7
5,1210,37,64.74270923741088,Intermediate,13,12,28.363526012427947,10.349615566648417,6,False,0.5661620541330553,3,6
5,1912,37,64.74270923741088,Intermediate,13,11,38.207119526732406,40.51435798357179,7,False,0.4243402582627066,3,8
5,1949,37,64.74270923741088,Intermediate,6,3,8.582896483700742,11.384748156490481,10,False,0.7174948084562609,3,7
5,942,37,64.74270923741088,Intermediate,11,9,42.127899824777806,9.586600932616541,7,False,0.5875294208426206,2,8
5,2395,37,64.74270923741088,Intermediate,12,9,0.0,0.0,8,False,0.10332741036867493,6,8
5,2685,37,64.74270923741088,Intermediate,6,5,46.74634213778949,44.5763997376128,8,False,0.9546312342655731,0,7
5,2060,37,64.74270923741088,Intermediate,8,6,17.78668506311015,22.78742580390043,7,False,0.6847534747112166,3,8
5,2540,37,64.74270923741088,Intermediate,6,4,11.86668925343739,11.459626248003064,7,False,0.4255069225357959,4,7
5,2430,37,64.74270923741088,Intermediate,8,5,1.7483090860566375,23.03660237961081,10,False,0.504982198486493,3,5
6,2171,55,61.25799191505898,Beginner,10,6,0.0,0.0,9,False,0.2034925443661717,5,7
6,1878,55,61.25799191505898,Beginner,10,7,15.816324794735603,31.045208896056607,7,False,0.8407789229918075,1,5
6,1716,55,61.25799191505898,Beginner,7,5,39.382848030908825,28.33937813673676,9,False,0.9138045172152168,1,9
6,944,55,61.25799191505898,Beginner,12,7,14.03399613746994,4.470306201180224,10,False,0.06301827650820403,6,8
6,1022,55,61.25799191505898,Beginner,6,5,0.0,0.0,6,False,0.4225663364231988,4,8
6,876,55,61.25799191505898,Beginner,11,10,20.86238282867745,29.66664463709105,6,False,0.3827199164451991,4,5
6,2198,55,61.25799191505898,Beginner,7,4,0.0,0.0,8,False,0.5837065731057262,5,8
6,1060,55,61.25799191505898,Beginner,14,10,3.696195370655775,7.984941377209548,8,False,0.9111458785607737,1,8
6,2896,55,61.25799191505898,Beginner,9,5,0.0,0.0,8,False,0.14727166673635678,7,5
6,752,55,61.25799191505898,Beginner,9,8,27.026847993095355,15.03344811652864,8,False,0.9174907966318218,0,9
6,2159,55,61.25799191505898,Beginner,11,9,0.0,0.0,7,False,0.051368160196542424,7,8
6,1877,55,61.25799191505898,Beginner,12,10,35.15062919012615,39.49928365914005,7,False,0.8588960992906601,1,5
6,2731,55,61.25799191505898,Beginner,7,4,0.0,0.0,10,False,0.4648776510462598,2,8
6,734,55,61.25799191505898,Beginner,6,3,27.24479088428067,47.1002066250672,8,False,0.012422220404839025,7,6
6,2794,55,61.25799191505898,Beginner,13,10,39.15145499661538,40.939911041743244,9,False,0.26935594158442944,4,6
6,568,55,61.25799191505898,Beginner,7,5,0.0,0.0,8,False,0.14419277164230215,7,7
6,550,55,61.25799191505898,Beginner,12,8,0.0,0.0,8,False,0.5363196031236008,3,4
6,74,55,61.25799191505898,Beginner,11,9,33.95122913233026,20.959476486833545,9,False,0.43510791885071765,3,4
6,2161,55,61.25799191505898,Beginner,13,5,0.0,0.0,9,False,0.017053256468826886,7,6
6,2354,55,61.25799191505898,Beginner,8,5,0.0,0.0,8,False,0.6422835522073913,3,9
6,2492,55,61.25799191505898,Beginner,13,10,38.69519663291663,39.480910143706936,7,False,0.7294975127347216,1,7
6,366,55,61.25799191505898,Beginner,10,7,0.0,0.0,7,False,0.4504214521383587,4,9
6,1776,55,61.25799191505898,Beginner,11,8,0.0,0.0,8,False,0.7795635001213552,1,6
6,1823,55,61.25799191505898,Beginner,6,2,1.9999893409264224,20.902749810275328,10,False,0.4540560480188778,4,6
6,1032,55,61.25799191505898,Beginner,14,8,0.0,0.0,9,False,0.06267454894180312,7,9
6,697,55,61.25799191505898,Beginner,14,8,0.0,0.0,10,False,0.9056484965430162,0,6
6,695,55,61.25799191505898,Beginner,10,8,0.0,0.0,8,False,0.23633445572329004,6,5
6,2234,55,61.25799191505898,Beginner,13,10,0.0,0.0,8,False,0.6556242040861774,2,4
6,25,55,61.25799191505898,Beginner,11,7,21.16349643527372,29.36224586413904,9,False,0.342892489772036,3,8
6,2157,55,61.25799191505898,Beginner,10,6,0.0,0.0,10,False,0.7339090770507745,2,8
6,1032,55,61.25799191505898,Beginner,6,5,0.0,0.0,7,False,0.7480726209583906,2,9
6,2847,55,61.25799191505898,Beginner,12,9,42.95403276181794,24.129863229193244,7,False,0.4278879744026612,5,4
6,2465,55,61.25799191505898,Beginner,6,4,19.036928903130935,34.53626132577515,8,False,0.4889420065670976,3,5
6,2094,55,61.25799191505898,Beginner,10,9,43.670081665666615,40.12574951248744,7,False,0.5196356211684903,3,5
6,1363,55,61.25799191505898,Beginner,8,4,49.82027682699186,7.313381469173585,8,False,0.0,7,8
6,2770,55,61.25799191505898,Beginner,8,6,40.77326085276377,3.7787725895577884,8,False,0.3462304176340135,4,8
6,2349,55,61.25799191505898,Beginner,7,5,0.0,0.0,7,False,0.07105271984603474,6,5
6,2505,55,61.25799191505898,Beginner,8,6,32.84189688141835,18.57362690678942,7,False,0.19231131392903122,6,6
6,2314,55,61.25799191505898,Beginner,7,6,0.0,0.0,6,False,0.0,7,9
6,1178,55,61.25799191505898,Beginner,8,6,20.349050205917425,2.219257868289992,8,False,0.6225177905977305,4,4
6,1259,55,61.25799191505898,Beginner,8,1,0.0,0.0,9,False,0.8856992091295095,1,9
7,2499,55,62.327106244635296,Beginner,6,0,38.08256202623321,25.64682400271093,0,True,0.5031478839128283,4,5
7,2076,55,62.327106244635296,Beginner,10,0,46.63820133125683,37.81659722226071,0,True,0.4135924572782784,3,9
7,1769,55,62.327106244635296,Beginner,6,3,14.910759070525687,8.652272031087199,10,False,0.07863245472491596,7,7
7,1581,55,62.327106244635296,Beginner,6,3,17.680412589688576,5.3429082253181,10,False,0.5227862490304722,4,5
7,2492,55,62.327106244635296,Beginner,10,0,2.597778131563866,22.146636357050305,0,True,0.0,7,6
7,2103,55,62.327106244635296,Beginner,12,0,41.13880565281232,15.132809518800311,0,True,1.0,0,4
7,1588,55,62.327106244635296,Beginner,12,9,24.203693194926224,1.3071005459591112,8,False,0.7444887907354262,3,9
7,2369,55,62.327106244635296,Beginner,11,9,0.0,0.0,9,False,0.9099175274498917,0,4
7,692,55,62.327106244635296,Beginner,7,6,0.0,0.0,7,False,0.7187565789409801,2,9
7,2380,55,62.327106244635296,Beginner,13,12,0.0,0.0,8,False,0.756187273119157,1,6
7,573,55,62.327106244635296,Beginner,12,11,0.0,0.0,8,False,0.6579670208160874,2,5
7,413,55,62.327106244635296,Beginner,9,0,0.0,0.0,0,True,1.0,0,7
7,1562,55,62.327106244635296,Beginner,8,6,17.171070825292244,48.238058168635405,7,False,0.9227628206828156,1,7
7,2621,55,62.327106244635296,Beginner,7,0,27.780701854560657,10.745552958955578,0,True,0.44222691780792084,2,7
7,806,55,62.327106244635296,Beginner,9,7,26.304564517242273,38.355308936618414,7,False,0.3931373764516677,3,9
7,373,55,62.327106244635296,Beginner,6,4,0.0,0.0,9,False,0.7820645193264982,2,6
7,2111,55,62.327106244635296,Beginner,8,6,43.919357952962905,42.87598285204264,8,False,0.449473603960332,4,5
7,1824,55,62.327106244635296,Beginner,8,5,43.914472909438864,49.99374453633076,9,False,0.34250757999385795,5,8
7,2329,55,62.327106244635296,Beginner,12,5,0.0,0.0,8,False,0.0,7,7
7,2418,55,62.327106244635296,Beginner,12,7,0.0,0.0,10,False,0.12350615915722128,7,4
7,654,55,62.327106244635296,Beginner,12,11,49.34727959721144,15.799553862211873,7,False,0.7403510003312258,3,7
7,2171,55,62.327106244635296,Beginner,10,7,0.0,0.0,8,False,0.4134200982148871,4,8
7,279,55,62.327106244635296,Beginner,10,8,0.0,0.0,7,False,0.020260509506069054,7,7
7,1271,55,62.327106244635296,Beginner,14,11,0.0,0.0,7,False,0.513812762941457,4,4
7,236,55,62.327106244635296,Beginner,12,11,0.0,0.0,6,False,0.7657061141164541,3,4
7,1604,55,62.327106244635296,Beginner,7,5,0.0,0.0,8,False,0.06755418374426922,6,5
7,141,55,62.327106244635296,Beginner,6,3,23.009768066242746,37.29588719120011,8,False,0.8137704587189786,1,8
7,1313,55,62.327106244635296,Beginner,11,8,4.86160217367933,44.15516262015042,7,False,0.7607744814487609,2,7
7,127,55,62.327106244635296,Beginner,7,6,15.765101482329674,18.26135023225569,9,False,0.7095538278007963,2,4
7,1911,55,62.327106244635296,Beginner,11,8,5.775635385095546,0.5807882826599053,9,False,0.8106076920723571,2,9
7,2414,55,62.327106244635296,Beginner,11,9,6.362761123772382,32.18449452927223,8,False,0.6767597075233897,2,6
7,558,55,62.327106244635296,Beginner,11,7,0.0,0.0,10,False,0.5809954758304134,3,5
7,1013,55,62.327106244635296,Beginner,12,7,0.0,0.0,10,False,0.838857914099992,1,7
7,987,55,62.327106244635296,Beginner,6,4,0.0,0.0,9,False,0.7207973031782275,1,5
7,1313,55,62.327106244635296,Beginner,8,6,0.9933062158096084,30.71689213340817,9,False,0.0,7,8
7,776,55,62.327106244635296,Beginner,9,8,4.246792958618689,3.289620756932071,8,False,0.8762342214596482,1,9
7,1028,55,62.327106244635296,Beginner,13,0,0.0,0.0,0,True,0.1205724996220515,5,9
7,2288,55,62.327106244635296,Beginner,9,8,0.0,0.0,7,False,0.0977544416699393,7,6
